"SUBJECT" "ACTIVITIES" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
8 "WALKING_DOWNSTAIRS" NA 0.283484089210526 -0.0274563176709677 -0.1025683292 0.123783367772727 0.0747607892413793 -0.115486331503333 -0.148662277518519 -0.243943976476667 0.176481860222222 0.0454103259047619 0.171031845204545 0.0323066873291667 0.0730163790454545 0.068797640326087 -0.192557182814815 -0.0551833535 -0.136837731434783 -0.106212586233333 -0.0127343666071429 -0.0371313066178571 0.0064129751544 0.0273535361583333 0.078435566662069 0.0557494098421053 0.163789890334483 -0.196588473535714 -0.08440349568 -0.00596157000370371 -0.0521795273448276 -0.177091874692308 -0.194481944205882 -0.4572268444 -0.0842417195026316 -0.0895097688777778 0.059224445875 -0.119872773723333 0.120863703215 0.111317788464286 -0.394467855454545 -0.58076854246875 -0.579702334594595 0.180960423680952 0.143946153181818 0.148644903681818 0.02257022384 0.0234609595714286 0.129232403272727 -0.167356567689655 0.104008292153846 0.08318024956 -0.0574953944 -0.136262825096774 0.200233188954545 0.188887348086957 0.137777118295833 0.0206774162416667 0.04942254925 -0.0199502677380952 -0.1865435316 -0.257653368962963 -0.273382397411765 -0.269581650219259 -0.130689007 -0.262137048818182 -0.305438281388889
8 "WALKING_UPSTAIRS" NA 0.258880152048781 -0.0517385715172414 0.0190843288923077 0.00417158461538462 0.0189642744407407 -0.167961629607143 -0.184389082413793 -0.372519207028571 -0.179785194882353 -0.149656985272727 -0.226410173419355 -0.0407177314166667 0.0292694997258064 -0.1420873241875 -0.171429839459259 -0.0325849548787879 -0.0764949190678571 -0.2942566334375 -0.379711062413793 0.0487078492083333 0.122385809185714 0.0737795521363636 -0.132684299012903 -0.107706432737931 -0.101565529147059 -0.650310650052632 -0.658158216076923 -0.6364854218 -0.520228029102564 -0.658735047268293 -0.664619716829268 -0.558495468921053 -0.0683121709268293 -0.168771889 -0.1414369255 0.00409233154827586 -0.0036213284375 0.0672508057407407 -0.603955676378824 -0.65548442281 -0.811546918717949 -0.256946513121622 -0.272192713524242 -0.283942058111765 -0.0376165484230769 -0.0470479273103448 -0.0628943725384615 0.0412912976551724 -0.10655662488 -0.05897312487 -0.194212309909091 -0.161385104666667 0.114190182553571 -0.0044272714 0.101043705576 -0.170719281185185 -0.0888710426363636 -0.164769830289189 -0.676432415875 -0.632396278297297 -0.584277023826829 -0.604837045555556 -0.7007541645 -0.718279498658537 -0.555792979692308
9 "LAYING" -0.41627026 0.26702162148 -0.0223312222083333 0.0462744357322581 0.0424057334896552 0.122919304303333 -0.763569039956522 -0.702204441863636 -0.5091143877975 -0.0146764537142857 0.0255179020689655 0.124293568378378 -0.51600946332439 -0.5565751132 -0.572977607844186 0.0163662600742857 -0.492514265711628 -0.291968286216216 -0.326606998170732 0.16811602867931 -0.658049211717391 -0.693334205333333 -0.639565027022727 -0.844344689918367 -0.842478868163265 -0.891051181717391 -0.979219298 -0.9755354038 -0.9771416502 -0.9708118386 -0.8884755118 -0.60909788922 -0.614139238909091 -0.108825454962 -0.9150763577 -0.9186562406 0.132535613677419 0.00835970487878788 0.0662967323306897 -0.358626992439024 -0.412311433575 -0.0860582728148148 -0.1948901409375 -0.141440321707317 -0.505565294166667 -0.653399128642857 -0.625924640995918 -0.800922429744186 -0.012633422962963 -0.520977604571429 -0.298552376756757 -0.286728215542857 0.0165738495828571 -0.634044086891304 -0.659360738906977 -0.616981403116279 -0.85461009234 -0.9306947248 -0.958166978979592 -0.9736708502 -0.9754119236 -0.97670866 -0.9659849464 -0.890547320408163 -0.655261063612245 -0.63130233525
9 "SITTING" -0.199300685 0.2507798281 -0.0237165048326087 0.0299963815724138 0.00888950758333333 -0.0654561099071429 -0.854477981993878 -0.819442843108696 -0.728663116113636 -0.517439403589744 -0.307387666875 0.217916999310345 -0.112248986278378 -0.188148583897436 -0.292372646825581 0.0193106584722222 -0.226558675209302 -0.208951837368421 -0.461864772666667 -0.0571291213796774 -0.62471193 -0.702518132902439 -0.636868562628889 -0.803681507914894 -0.790357571836735 -0.853679477270833 -0.9584307526 -0.9758808024 -0.9614382276 -0.9731314084 -0.9519780638 -0.573627097752083 -0.744057459757143 -0.0823019676021739 -0.85125312756 -0.9125760432 0.0500591639852941 0.0158478726545455 0.0202459255 -0.635039480866667 -0.504423168674419 -0.371493785721875 0.425507318275862 0.43215515862069 0.216980642647059 -0.43681693205 -0.48522770205122 -0.603900713025 -0.0920073354121212 -0.394982412993617 -0.265931340606061 -0.467542526768293 0.078268854378125 -0.688752688340909 -0.641313882142857 -0.780295386384615 -0.852200205208333 -0.848591447346939 -0.907498831020833 -0.9659985604 -0.9736830198 -0.972933152040816 -0.9724428474 -0.9366207126 -0.598331740708333 -0.837002602617021
9 "STANDING" NA 0.282310057333333 -0.0223245304238095 0.1059511165 0.0596431938846154 0.00700255655806452 -0.906093991555556 -0.823446595139535 -0.727898124976744 -0.391936335588235 -0.233433652068966 0.515221434285714 -0.0657806794642424 -0.129459548407812 -0.211313355 -0.034434900025 -0.0992555420657143 -0.44138857969697 -0.636206669690476 0.010368177 -0.382489239030769 -0.676878245028571 -0.61722335602439 -0.765005412465116 -0.864802919285714 -0.875779070045556 -0.980597933111111 -0.981667211111111 -0.980042865777778 -0.973440254222222 -0.955185474222222 -0.693649440595238 -0.698812244218605 -0.0982435973325581 -0.873529333911111 -0.953733831111111 -0.0511192925192308 0.0833750703774194 -0.049388975603125 -0.694846753513514 -0.310394432257143 -0.21812488 0.626804683448276 0.2690525588 0.0888985725 -0.316189401552632 -0.413631443412368 -0.500204825578947 0.0266580421290323 -0.170867496378378 -0.190133638 -0.573555077446154 0.0121916770382353 -0.743489754894737 -0.607718218268293 -0.718926126512821 -0.936038670444444 -0.946150246222222 -0.959351772954545 -0.980772059555556 -0.978584512 -0.980134047777778 -0.966037499555556 -0.9167105566 -0.713868166348837 -0.758756718183721
9 "WALKING" NA 0.278502842115385 -0.0236477681544186 -0.0335352500789474 0.0688354491428571 0.075301746272973 -0.836897890444444 -0.717618414117647 -0.912666213269231 -0.382223498304348 -0.387337087284615 -0.217211789802326 0.037677306365625 0.117169621063889 0.129299865640625 0.08569837440375 0.0479872699655172 -0.470295526659574 -0.28675452 0.1827164241 -0.0888542871470588 0.059152466271875 -0.039861223 -0.506176746418605 -0.246120178675 -0.106865734764706 -0.794389642884615 -0.799873051538462 -0.783946298076923 -0.824431927115385 -0.825581284615385 -0.474076784826923 -0.499211469711538 -0.0927194763084423 -0.207542925423077 -0.222807657557692 0.0720949841212121 -0.00633754233589744 -0.0525163784571429 -0.899310189230769 -0.803550848039216 -0.690155729958333 -0.219281509378788 0.069072388125 0.0829577414193548 0.0845022914054054 0.0746998109181818 0.06432424825 -0.0117633306552632 0.0600365615 -0.4446071244216 -0.345028665531915 0.147226785916667 -0.05503427453125 0.0371653356351351 -0.0851001259097561 -0.043436018974359 -0.201912099459459 -0.0891232362682927 -0.786137121153846 -0.813690002884615 -0.816230830961538 -0.813762104423077 -0.830292523461538 -0.477738541980769 -0.603456798636364
9 "WALKING_DOWNSTAIRS" NA 0.295923445 -0.0294010051004857 0.141797076 0.0187570208461538 0.07190260408 -0.2329597058 -0.124577286433333 -0.299028518151515 -0.227356535636364 -0.195170440736842 -0.245233097470968 0.0523643826785714 0.0070431255862069 -0.04339650352 0.0310390879333333 0.0504256571904762 -0.110909093235294 0.04203056125 -0.01300816828125 -0.0056141089375 -0.0178009708571428 0.112037240634615 -0.1310256593125 -0.148947268405714 -0.2390039783225 -0.501524651634146 -0.604384263073171 -0.60117196402439 -0.463358078236842 -0.673852967380952 -0.778850603571429 -0.668961065 -0.08691970908 -0.0531792337142857 0.197569337583333 0.0696610987 0.0326123884153846 0.0796492013076923 -0.536558307692308 -0.811210524146341 -0.883782912682927 -0.244256401297143 -0.263912849169444 -0.292325112242424 -0.0852986982333333 -0.01117535584375 -0.109362363111111 0.0383327251565217 0.0981995829677419 -0.25188617815 -0.0272872818846154 -0.08955969125 0.0855541225806452 -0.060218695632 0.157164359826087 -0.29081699034375 -0.207604741857143 -0.218809199377778 -0.629070307 -0.629405013571429 -0.6308468085 -0.470734922894737 -0.752113891428571 -0.74624787047619 -0.6495667
9 "WALKING_UPSTAIRS" NA 0.262436475714286 -0.0332046746355526 0.0728662185344828 0.171092447653846 0.0660899724764706 -0.760603188541667 -0.843577383877551 -0.873659509782609 -0.51277846974359 -0.322696874131579 -0.244071642058824 0.0719802129057143 -0.085961871721875 0.0295790637586207 0.0175403148322581 0.0729188370666667 -0.571635521086956 -0.451216221578947 0.0528673838823529 -0.0343684083971429 -0.0560398861818182 -0.0571830779939394 -0.376988478562791 -0.372876667588571 -0.216404711 -0.890151956530612 -0.895366774285714 -0.905321265510204 -0.920589602653061 -0.847642866734694 -0.424812172565957 -0.361115216315789 -0.0917548549740816 -0.311042260897959 -0.315244127285714 -0.057820366325 -0.194425053368421 -0.121063769588235 -0.698647591086957 -0.620288497368571 -0.303863544494444 -0.158979269166667 -0.0509379833571429 0.0578925877777778 -0.0268141988445946 -0.145201827058974 -0.158605228973684 -0.0447464128888889 0.0778763934129032 -0.581790462720435 -0.431836983953488 0.137028299857143 -0.0463997854324324 -0.0568564758515151 -0.0898790331444444 -0.227744975972973 -0.208005848392105 -0.1946125683125 -0.895659706938776 -0.906868173061224 -0.861345278571429 -0.921818102040816 -0.769946383877551 -0.458571801938776 -0.275496370375
10 "LAYING" NA 0.280230574137931 -0.0254393617089286 0.130407287529412 0.118231580244444 0.194563357966667 -0.747142635703704 -0.654816238907407 -0.567544701288889 0.037206485945946 0.273532962121212 0.411483113428571 0.06067659984 -0.0502569690263158 -0.0412246209953488 0.0397805585487805 -0.0296806407413043 -0.268490987291667 -0.659197611746154 0.126204184102632 -0.162422206608333 -0.204120387853659 -0.377711879952381 -0.669024042622641 -0.76628915854 -0.759439812206896 -0.992275645862069 -0.992185659310345 -0.991034213275862 -0.988895292068966 -0.979064706034483 -0.850820190741379 -0.423393702108889 -0.114151512056897 -0.938660354172414 -0.948908540517241 0.183971141714286 0.0281447459756098 -0.054479677125 -0.312745036315789 -0.0996504403958333 -0.2454323625 0.23916775 -0.107309493829787 -0.531917595319149 -0.213360838717872 -0.418095066209302 -0.529120990666667 0.00857839928378379 -0.114705095851064 -0.345374344 -0.597383313322 0.17286066939 -0.49750165654 -0.6843834465 -0.700831117818182 -0.913666489907407 -0.85367821154386 -0.918976921807018 -0.988273160172414 -0.987231671724138 -0.984936582413793 -0.993553213448276 -0.970379006896552 -0.854510577875 -0.454403226038776
10 "SITTING" NA 0.270612056481481 -0.0209839362158824 0.0851946712190476 0.0170806875310345 0.136528120787879 -0.813132553846154 -0.867705474754717 -0.891211158679245 -0.911561650392157 -0.849455690697674 -0.494633527272727 0.0816188926 -0.0416620035135135 -0.136052395940541 0.0356467970540541 -0.0575484683 -0.83798617798 -0.683445009836735 0.155469656791667 -0.0885532000228571 -0.131080608192105 -0.164805183194444 -0.493238048822222 -0.464661813744681 -0.572471549282609 -0.994929504814815 -0.994924097962963 -0.994436656851852 -0.991033342592593 -0.986023508888889 -0.932958057384615 -0.4868731108 -0.092928817537037 -0.939151649462963 -0.944112910555556 0.0935089391615385 0.0217474684242424 0.0355326255361111 -0.876374453924528 -0.7103836224 -0.696771905195122 -0.327804261 0.289514702702703 0.535625925 -0.110465669885 -0.145159343477273 -0.175817338333333 0.0388656699451613 -0.12298499402381 -0.8345605486 -0.803239638612245 0.173019908616944 -0.19465287724619 -0.343657266342105 -0.285439021409524 -0.595085255423077 -0.788113040612245 -0.775031134318519 -0.994533784444444 -0.99408102037037 -0.992742527407407 -0.993498988703704 -0.974298538703704 -0.879076585592593 -0.437331028095238
10 "STANDING" NA 0.276650300681818 -0.0200647588473684 0.0194123928181818 -0.00797173626923077 0.141603358608696 -0.873356185454545 -0.964897204285714 -0.774987153860465 -0.686060766285714 -0.401664703548387 -0.110248055666667 0.0177080607142857 -0.144337181321429 -0.0514039788611111 -0.011733143 -0.123714729194444 -0.609942159090909 -0.675302623809524 0.0310166789029412 -0.556604397266667 -0.460759961866667 -0.6246252686 -0.76133058025 -0.786166500119048 -0.863972916 -0.988070571136364 -0.986497069090909 -0.9839060175 -0.983271360227273 -0.946905313181818 -0.750495392785714 -0.669710897894737 -0.0948990461772727 -0.861368902272727 -0.939115284090909 0.0651101877027027 -0.0639906775172414 0.027101121692963 -0.768491417631579 -0.494005296684211 -0.337834643235294 -0.0473533803333333 0.216483943478261 0.423378632068966 -0.198581779111111 -0.244092238018333 -0.337286777848485 0.05106170602 -0.190431296953529 -0.354685562857143 -0.637747420395122 -0.001590911 -0.613596419657143 -0.580246516315789 -0.60580122 -0.808451193232558 -0.884778818809524 -0.90623256047619 -0.983395043636364 -0.975645877954545 -0.976740182954545 -0.980618225454545 -0.956652999545455 -0.697215269512195 -0.620877207186047
10 "WALKING" NA 0.278574076603774 -0.0211403335065217 0.0491288633810811 0.0732935725188889 0.114252244194286 -0.221685006369565 -0.693385820466667 -0.683679485294118 -0.229821434081081 -0.176153218252273 -0.269143052083721 0.254751737344828 0.173709047189286 0.099862245969697 0.0970183109333333 0.0514637070555556 -0.114602467585366 -0.107090880942857 -0.117136263823529 -0.0529002374594595 -0.0785424041648649 0.0393353520967742 -0.215768946046512 -0.283378481045652 -0.407611863934043 -0.646182556510204 -0.544301063773585 -0.665535525306122 -0.697032170192308 -0.616233633423077 -0.665452208076923 -0.516854721283019 -0.0930498962981132 -0.176840523588235 -0.140838177 0.0660512002515151 0.0301991204358974 -0.00135396446451613 -0.918039971754717 -0.941897258679245 -0.891272577692308 -0.269939710084444 -0.25233715276 -0.419052780844444 0.089291571362069 0.107952904228571 -0.00323298672285714 0.0381876593228571 0.0298075349444444 -0.181928008204444 0.0235665277142857 0.114981887181818 0.0362198600829268 -0.0858020547 -0.0659428035 -0.429555408938776 -0.410271500581395 -0.235430472510638 -0.570223572237255 -0.53005962214 -0.649315846595745 -0.62913236436434 -0.653360438461538 -0.697406635529412 -0.572337720384615
10 "WALKING_DOWNSTAIRS" NA 0.290401594315789 -0.0265484531424242 -0.0965724022727273 0.056419146 0.12685170163528 0.395180559142857 0.20585639655 -0.195016594110714 0.0150779655909091 0.0300082497344444 -0.0313822767916667 0.0116054608 0.0664093290538462 0.08160517887 -0.324255640354839 -0.0567383666923077 0.00698239616666666 -0.297615051470588 -0.250683547333333 0.160147790259259 0.16804558925 0.219212933181818 -0.0297888221111111 -0.05042025908 -0.0622847681034483 -0.262532641185185 -0.251874159412121 -0.33374274183871 -0.0253710534375 -0.3421931776875 -0.474451760671429 -0.625864512891892 -0.0957419339189189 -0.11543641028 0.286404865333333 0.0445407881041667 0.116639300606364 0.127666759772727 -0.40023671844 -0.322582198931034 -0.499008009848485 0.0292838073095652 0.0864593616664 -0.000397462137931032 0.0931200230814815 0.0884671495684211 0.215016102173913 -0.322371409333429 0.01328296 0.0594952866 -0.330164007318182 -0.293703498 0.1220723302676 0.082076377184 0.107290303952381 -0.0921537024735714 -0.082249180788 0.0250550313548387 -0.371810601 -0.334100133181818 -0.417848951709677 -0.273371843709677 -0.360112816444444 -0.52626719172973 -0.700806612972973
10 "WALKING_UPSTAIRS" NA 0.267121853404255 -0.02691951096 -0.0219236406857143 0.0248820203730769 0.069196946213 -0.167783616269697 -0.249305802230556 -0.419107663682927 -0.380101091168293 -0.287754546116279 -0.309343208790244 -0.0407807429064516 0.0312481879580645 -0.0492048243416667 -0.106735108544118 -0.10378413153125 -0.160661725238095 -0.252141618333333 -0.01409899496875 0.11069998162069 -0.0120358974411765 -0.0407897778967742 -0.262824154777778 -0.218954123217647 -0.188287737761707 -0.748092465869565 -0.717546523148936 -0.742699739361702 -0.747925798297872 -0.78995695306383 -0.708279150711111 -0.40558485102439 -0.0834300408222222 -0.168644540888372 -0.0994807505666667 0.0377986284642857 0.0491148366233333 0.0337392457074074 -0.628381712568182 -0.749122333636364 -0.713696364690476 -0.358391556642857 -0.30383265262381 -0.321546986811111 -0.151134152097222 -0.0951447358909091 -0.05894806517 -0.105617546259259 0.0038240111 -0.294171782231429 -0.267223542121212 -0.0563435927722581 -0.0237879513314286 -0.0549117509181818 -0.0674802103142857 -0.340836437615385 -0.320781739331429 -0.305454032348837 -0.726667160851064 -0.765248431276596 -0.783929157021277 -0.70494994106383 -0.784612662978723 -0.661990146666667 -0.465903503414634
11 "LAYING" NA 0.280592970877193 -0.0176598052315789 0.11798673395 0.194500481410714 0.189322517175833 -0.93341547537037 -0.783766024421053 -0.817805212205357 -0.803333393333333 -0.307200502857143 0.460414493666667 -0.0391818553333333 -0.00247296181794872 0.0329170833052632 0.0224379684857143 0.207978054723077 -0.82529535290566 -0.860066045719298 0.178357937296429 -0.134895519489189 -0.158114959948649 -0.235452173761538 -0.514112164354167 -0.606352572846154 -0.731609127943636 -0.995117211754386 -0.992752984561403 -0.992430490526316 -0.990996221754386 -0.981482312807018 -0.877963401701754 -0.335225277223404 -0.108786578070175 -0.98477733 -0.972196873859649 0.144093904310714 0.0991086764 -0.0370457320361111 -0.750934350358491 -0.60562938727451 -0.433033321388889 0.842567057586207 0.838465408333333 0.6683231328125 -0.0264395945416667 -0.232117064965957 -0.282368908161364 0.100162545868571 0.135157109740625 -0.821745345102041 -0.883710817517857 0.193066155084375 -0.275484074595556 -0.403300147078261 -0.53995797188 -0.872683942490909 -0.895682750526316 -0.952059036842105 -0.989299281754386 -0.986865336666667 -0.987920335087719 -0.990808902807017 -0.983563125438596 -0.864227503035714 -0.454284606022727
11 "SITTING" NA 0.276590197358491 -0.018682057336 -0.0113359996341463 -0.0130035817666667 0.195985001123529 -0.638443583333333 -0.785571930377359 -0.936067349622641 -0.959489387244898 -0.8262319934 -0.847521778837209 0.0116086880972973 -0.00216604814848485 -0.00886725526190476 0.000988817984848486 0.00691709386842105 -0.739275006851064 -0.619710831354167 0.116078888416667 0.00323098686857143 -0.0986858616594595 -0.219664445408108 -0.732147612708333 -0.684671846888889 -0.601458868913043 -0.994122733207547 -0.989458373018868 -0.988120185660377 -0.994446999433962 -0.977861286037736 -0.897987952941177 -0.49679254692 -0.101151326867925 -0.93675899245283 -0.945059840754717 0.0457671535216216 0.0578585790645161 0.0405011803051282 -0.866104834811321 -0.8247526576 -0.697290362478 -0.475736331052632 -0.128414792647059 0.214069593225806 -0.08815291259375 -0.046775819 -0.215581543914286 0.11475732475 -0.0394119319722222 -0.729811118695652 -0.731224810297872 0.160452806861111 -0.279186196390244 -0.391483702813954 -0.552149159694444 -0.626527443777778 -0.631194691196078 -0.7629160961875 -0.989523677735849 -0.986735338301887 -0.985672956415094 -0.994099400754717 -0.982375672075472 -0.820178896230189 -0.65241944575
11 "STANDING" NA 0.277715562765957 -0.0179865546304348 0.112739347823243 -0.0635589008033333 0.229451392526316 -0.983558 -0.945821985531915 -0.918412918297872 -0.7411698290625 -0.163424499444444 -0.0870946079166667 0.0584569062580645 0.00793985085294118 0.0122168216918919 -0.0903614079583333 -0.0378790047727273 -0.635847496307692 -0.799130672553191 0.262203989966667 -0.255342267870968 -0.296068389734146 -0.458840710202564 -0.847962456716591 -0.861546286234043 -0.916011243191489 -0.995553615106383 -0.995418632553192 -0.992707295319149 -0.99743854212766 -0.990430276595745 -0.891944059130435 -0.52481906274359 -0.106094550510638 -0.976584800638298 -0.969142497234043 0.181575329974359 -0.0438655265342857 0.03877310905 -0.736573224068182 -0.598239394684211 -0.383026795939394 0.524176200333333 0.534856642272727 0.507554588484848 -0.0382633128181818 -0.0112483013757576 -0.122980457714286 0.181463170975 -0.0202423406153846 -0.4962676290625 -0.750801272042222 0.232016560209375 -0.541522470380488 -0.6503557668 -0.75563579927907 -0.982734211777778 -0.936767970847826 -0.929394743191489 -0.992378862978723 -0.989816214893617 -0.987560882978723 -0.995941770212766 -0.988523158085106 -0.858751362521739 -0.464964213930233
11 "WALKING" NA 0.271821892881356 -0.0208416833496154 0.0525112196585366 0.0836809316275862 0.0976403726142857 -0.831600731034483 -0.938067945254237 -0.947118444067797 -0.560459928607547 -0.539924912132 -0.410048718368889 0.10839915225 0.0372465566942857 0.0886511317631579 0.0283042217058824 0.0500447737619048 -0.554978909017857 -0.514406912884615 0.0474776328974359 -0.00300554173870968 0.0875518991432432 0.0385427322674359 -0.596294788319149 -0.364305236847826 -0.240490922710526 -0.785037747457627 -0.82529437 -0.850784555932203 -0.812237726610169 -0.906581719152542 -0.596736826779661 -0.49746459 -0.0915979368 -0.385798937983051 -0.174751410085 -0.00805911231333333 -0.0434240514473684 -0.0256841727659524 -0.905106566101695 -0.824641064821429 -0.721162130982456 -0.269404769815789 0.02925015209375 0.211063429411765 0.10337362 0.175451747351351 0.1208323030375 0.0890665065333333 -0.0512963481155555 -0.562736984206897 -0.601820411818182 0.0955754086882353 0.0451781345384615 -0.0329444916978261 -0.0449366363264706 -0.04470270705 -0.0980363093913044 -0.0878513902439024 -0.866240621016949 -0.914966671694915 -0.924472121864407 -0.786780272711864 -0.886710355254237 -0.597643685423729 -0.420542593777778
11 "WALKING_DOWNSTAIRS" NA 0.291605631956522 -0.0335096292709677 0.103867649833333 -0.0250157238969697 0.0348745520538462 0.0502500534827586 0.00361078529411765 -0.284126525378378 -0.149404232595238 -0.271953117474419 -0.317206129707692 0.0383765525321429 0.0870076925269231 0.0365908795606061 -0.0855997897666667 -0.137250591821429 -0.204096328336842 -0.0478265421621622 -0.0245027614285714 0.00695145861366667 0.0165800852 -0.0486413270294118 -0.33954446845 -0.274443814272727 -0.172692643987879 -0.635501424521739 -0.619216814130435 -0.661517876086957 -0.663586908863636 -0.760590472173913 -0.75772235 -0.683479981818182 -0.0752960523306522 -0.0893132363210526 0.163898130740741 0.1619108979 0.0154691640625 0.0270197952083333 -0.525180601025641 -0.641048896136364 -0.852515194222222 -0.237522192133333 -0.344631939135135 -0.328754302789474 -0.0128934861666667 0.00215236389310345 0.0153050221724138 -0.00223879885714285 0.0144945940689655 -0.2997435929 -0.249939821111111 -0.0515260322 -0.036350688796 0.054722702483871 -0.0315540381935484 -0.0864741001771429 -0.199520353768571 -0.202903574314286 -0.677894117826087 -0.62489344223913 -0.668284127978261 -0.66104477 -0.763963850434783 -0.759717361266667 -0.617024471413044
11 "WALKING_UPSTAIRS" NA 0.263775859277778 -0.0362166541833333 0.0784371625 0.0807673315185185 0.0934067258631579 -0.740775435396154 -0.844789091960784 -0.794972774425926 -0.57614328 -0.592883257924528 -0.64436520425 -0.259470090025641 -0.018231141207037 -0.00957109180574999 -0.0926857565625 -0.0870610094315789 -0.699460603921569 -0.600035808125 0.0251079177075 -0.0100366784638889 0.0171993630833333 -0.0421431823813953 -0.363322298573913 -0.354997557714634 -0.153058119463 -0.850205579814815 -0.878441718888889 -0.859415007222222 -0.908439468518519 -0.924861863703704 -0.636774035352941 -0.535093866046512 -0.0940298502833333 -0.222046198148148 -0.1362713185625 -0.0660651892195122 -0.133335622513513 -0.0343059976971429 -0.770296431615385 -0.646034948843137 -0.719897513195122 -0.337409871489362 -0.420075676785714 0.078524529975 -0.0511952596241379 0.0464796402222222 -0.00431729119677419 -0.0598151992647059 -0.047699637483871 -0.68388352238 -0.669957119 -0.00501410747058823 -0.0910213880722222 -0.0349224562761905 -0.111545779804762 -0.151977882804651 -0.24367396954 -0.251237190667442 -0.870271246666667 -0.886538959444444 -0.904166622777778 -0.896178718888889 -0.886946897037037 -0.586443421576923 -0.463491812045455
12 "LAYING" -0.52106206 0.268794746087 -0.0186250548561404 0.0647377021578947 0.105305051480556 0.120351132981818 -0.785976542181818 -0.550894616603774 -0.509780145681818 0.0691916115384615 0.194143893142857 0.371262163611111 -0.0775043339040816 -0.290305311628261 -0.324771909231111 0.0390420757236842 -0.346288898229167 -0.303602767073171 -0.470721380490566 0.103765842 -0.519478421893617 -0.461741709966538 -0.58943392776 -0.814507812277778 -0.811287000683333 -0.956621658928571 -0.984631812666667 -0.9817002615 -0.9785119515 -0.988982132 -0.9541034215 -0.723445652107143 -0.6317606378 -0.103424918521667 -0.927847274833333 -0.949902012333333 0.102973853597619 -0.0139784071697619 0.0339196355578947 -0.22001965212766 -0.245298864375 -0.193837500222222 0.165092823902439 -0.213730036666667 -0.508745685306122 -0.382034205245283 -0.658971164630435 -0.595859336142857 0.01655497456875 -0.322088778030909 -0.10518305255814 -0.434009574564583 0.0784741467692308 -0.658525637596154 -0.714587964442308 -0.687413204345454 -0.87445429215 -0.934145497931035 -0.917583959661017 -0.9787908825 -0.977338728333333 -0.9784567975 -0.9851744955 -0.956677417666667 -0.661814862611111 -0.619919456814815
